Code,Officialname,Province,County,Sub county,Ward,Facility type,Owner type,,,,Constituency,,,,,,,,,,,,,,Open_whole_day,Open_weekends,Operation status,ANC,ART,BEOC,BLOOD,CAES SEC,CEOC,C-IMCI,EPI,FP,GROWM,HBC,HCT,IPD,OPD,OUTREACH,PMTCT,RAD/XRAY,RHTC/RHDC,TB DIAG,TB LABS,TB TREAT,YOUTH
23673,Mwema Clinic,Meru,Meru,Igembe North,Antuambui,Medical Clinic,Private Practice,,,,Igembe North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
19239,Mwema Health Care Clinic,Meru,Meru,Igembe North,Naathu,Medical Clinic,Private Practice,,,,Igembe North,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,Y,,,,,,,,,,,,,
24136,Mwembe kati dispensary,Kilifi,Kilifi,Kilifi South,Mwarakaya,Dispensary,Ministry of Health,,,,Kilifi South,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
11697,Mwembe Tayari Dispensary,Mombasa,Mombasa,Mvita,Tononoka,Medical Clinic,Ministry of Health,,,,Mvita,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24564,Mwembeni Medical Centre,Kilifi,Kilifi,Rabai,Mwawesa,Medical Clinic,Private Practice,,,,Rabai,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
23128,Mwena Dispensary,Kwale,Kwale,Lunga Lunga,Mwereni,Dispensary,Ministry of Health,,,,Lunga Lunga,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,,,Y,,Y,,,,,,,,,
18989,Mwendantu Amani Clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Chogoria,Medical Clinic,Private Practice,,,,Maara,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
18947,Mwendantu Baraka Clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Chogoria,Medical Clinic,Private Practice,,,,Maara,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
12624,Mwendwa Clinic,Meru,Meru,Tigania West,Kianjai,Medical Clinic,Private Practice,,,,Tigania West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
10812,Mwendwa Medical Clinic,Nyeri,Nyeri,Mukurweini,Mukurwe-ini Central,Medical Clinic,Private Practice,,,,Mukurweini,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
17604,Mwengea Dispensary,Kitui,Kitui,Kitui South,Mutomo,Dispensary,Ministry of Health,,,,Kitui South,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,Y,,,,,,,,,,,
15266,Mwenje Dispensary,Laikipia,Laikipia,Laikipia West,Githiga,Dispensary,Ministry of Health,,,,Laikipia West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
16788,Mwer Dispensary,Siaya,Siaya,Alego Usonga,West Alego,Dispensary,Ministry of Health,,,,Alego Usonga,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
19442,Mwera Medical Clinic,Nairobi,Nairobi,Embakasi Central,Kayole Central,Medical Clinic,Private Practice,,,,Embakasi Central,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
10813,Mwereri Sunrise Medical Clinic,Nyeri,Nyeri,Mukurweini,Mukurwe-ini Central,Medical Clinic,Private Practice,,,,Mukurweini,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
12625,Mweronkaga Dispensary,Meru,Meru,Tigania West,Akithii,Dispensary,Ministry of Health,,,,Tigania West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
16229,Mweru Dispensary,Meru,Meru,Imenti South,Igoji East,Dispensary,Ministry of Health,,,,South Imenti,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
10814,Mweru Dispensary (Nyeri South),Nyeri,Nyeri,Mukurweini,Rugi,Dispensary,Ministry of Health,,,,Mukurweini,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
11698,Mwichens Medical Clinic,Kilifi,Kilifi,Magarini,Marafa,Medical Clinic,Private Practice,,,,Magarini,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
16057,Mwichio Amua Medical Clinic,Vihiga,Vihiga,Emuhaya,Central Bunyore,Medical Clinic,Private Practice,,,,Emuhaya,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
23476,Mwichiune Dispensary,Meru,Meru,Imenti South,Abogeta East,Dispensary,Ministry of Health,,,,South Imenti,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
16396,Mwigito Dispensary,Nakuru,Nakuru,Njoro,Kihingo,Dispensary,Ministry of Health,,,,Njoro,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
16058,Mwihila Mission Hospital,Kakamega,Kakamega,Khwisero,Kisa North,Primary care hospitals,Faith Based Organization,,,,Khwisero,,,,,,,,,,,,,,Yes,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
24367,Mwihoko Modern Medical Centre,Kiambu,Kiambu,Ruiru,Mwihoko,Medical Center,Private Practice,,,,Ruiru,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
17410,Mwikalikha Health Centre,Kakamega,Kakamega,Khwisero,Kisa North,Basic Health Centre,Ministry of Health,,,,Khwisero,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
21483,Mwikhupo Dispensary,Bungoma,Bungoma,Tongaren,Soysambu/Mitua,Dispensary,Ministry of Health,,,,Tongaren,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,Y,,Y,,Y,,Y,,,,,,,,,
24444,mwimu med clinic,Tharaka Nithi,Tharaka Nithi,Mwimbi,Mwimbi,Medical Clinic,Private Practice,,,,Maara,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
16194,Mwina Dispensary,Tana River,Tana River,Garsen,Garsen North,Dispensary,Ministry of Health,,,,Garsen,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,,,Y,,Y,,,,,,,,,,,
16201,Mwina Methodist Dispensary,Tana River,Tana River,Garsen,Garsen North,Dispensary,Faith Based Organization,,,,Garsen,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
17055,Mwingi Medicare Centre,Kitui,Kitui,Mwingi Central,Kivou,Medical Center,Private Practice,,,,Mwingi Central,,,,,,,,,,,,,,Yes,No,Operational,,,,,,,,,,,,,,,,,,,,,,
12627,Mwingi Nursing Home,Kitui,Kitui,Mwingi Central,Central,Comprehensive health Centre,Private Practice,,,,Mwingi Central,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
25336,Mwingi Specilalist Hospital,Kitui,Kitui,Mwingi Central,Kivou,Comprehensive health Centre,Private Practice,,,,Mwingi Central,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
12626,Mwingi Sub County Hospital,Kitui,Kitui,Mwingi Central,Central,Primary care hospitals,Ministry of Health,,,,Mwingi Central,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
23522,Mwiregwa Dispensary,Homa Bay,Homa Bay,Suba South,Gwassi South,Dispensary,Ministry of Health,,,,Suba,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
10815,Mwireri Sunrise Medical Clinic,Nyeri,Nyeri,Kieni West,Mweiga,Medical Clinic,Private Practice,,,,Kieni,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,Y,,,,Y,,,,,,,,,
23253,Mwisho wa Lami Dispensary,Nakuru,Nakuru,Njoro,Mau Narok,Dispensary,Ministry of Health,,,,Njoro,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
18104,Mwisho Wa lami Medical Clinic,Nakuru,Nakuru,Njoro,Mau Narok,Medical Clinic,Private Practice,,,,Njoro,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
12628,Mwitika Health Centre,Kitui,Kitui,Kitui East,Zombe/Mwitika,Basic Health Centre,Ministry of Health,,,,Kitui East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15267,Mwituria Dispensary,Laikipia,Laikipia,Laikipia East,Ngobit,Dispensary,Ministry of Health,,,,Laikipia East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24894,Mwoanda Medical Healthcare Clinic,Nyandarua,Nyandarua,Oljoroorok,Charagita,Medical Clinic,Private Practice,,,,Oljorook,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
23166,Mwobia Medical Clinic,Meru,Meru,Tigania East,Muthara,Medical Clinic,Private Practice,,,,Tigania East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
22490,Mwomo Dispensary,Bungoma,Bungoma,Bumula,West Bukusu,Dispensary,Ministry of Health,,,,Bumula,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
12629,Mwonge Clinic,Tharaka Nithi,Tharaka Nithi,Chuka,Karingani,Medical Clinic,Private Practice,,,,Chuka/Igambang'ombe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
12630,Mwonge Dispensary,Tharaka Nithi,Tharaka Nithi,Chuka,Magumoni,Dispensary,Ministry of Health,,,,Chuka/Igambang'ombe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
13836,Mwongori Dispensary,Nyamira,Nyamira,Borabu,Mekenene,Dispensary,Ministry of Health,,,,Borabu,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,,,Y,,Y,,,,,,,,,
19350,Mworoga Dispensary,Tharaka Nithi,Tharaka Nithi,Mwimbi,Mwimbi,Dispensary,Ministry of Health,,,,Maara,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,Y,,,,,,,,,,,,,,,
24026,My case Is Different Medical Clinic,Kilifi,Kilifi,Kaloleni,Mariakani,Medical Clinic,Private Practice,,,,Kaloleni,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
25097,My FatherMedical Clinic,Lamu,Lamu,Lamu West,Hongwe,Medical Clinic,Private Practice,,,,Lamu West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
24947,Myanga Nursing Home,Bungoma,Bungoma,Bumula,Kimaeti,Primary care hospitals,Private Practice,,,,Bumula,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
23261,MYK View Point Medical Centre,Nakuru,Nakuru,Nakuru West,Kaptembwo,Medical Clinic,Private Practice,,,,Nakuru Town West,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
16617,Myopic Eye Clinic,Meru,Meru,Imenti North,Municipality,Medical Clinic,Private Practice,,,,North Imenti,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24044,Mzalendo Medical Clinic,Kilifi,Kilifi,Malindi,Malindi Town,Medical Clinic,Private Practice,,,,Malindi,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
22868,Mzedoo M/C,Taita Taveta,Taita Taveta,Voi,Mbololo,Medical Clinic,Private Practice,,,,Voi,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,Y,,,,Y,,,,,,,,,
20237,Mzee Paurana Community Medical Clinic,Kilifi,Kilifi,Rabai,Kambe/Ribe,Medical Clinic,Private Practice,,,,Rabai,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,Y,,Y,,Y,,Y,,,,,,,,,
17893,Mzizima (CDF) Dispensary,Kwale,Kwale,Lunga Lunga,Pongwe/Kikokeni,Dispensary,Ministry of Health,,,,Lunga Lunga,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
24601,N Eastleigh Dispensary and Laboratory,Nairobi,Nairobi,Kamukunji,Eastleigh North,Dispensary,Private Practice,,,,Kamukunji,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
22853,Naagis Dispensary,Turkana,Turkana,Loima,Turkwel,Dispensary,Ministry of Health,,,,Loima,,,,,,,,,,,,,,Yes,Yes,Operational,,Y,,,,,Y,,Y,,,,Y,,,,,,,,,
12631,Naari Health Centre,Meru,Meru,Buuri,Kiirua/Naari,Basic Health Centre,Ministry of Health,,,,Buuri,,,,,,,,,,,,,,Yes,No,Operational,,,,,,,,,,,,,,,,,,,,,,
10817,Naaro Dispensary,Muranga,Muranga,Kandara,Ng'araria,Dispensary,Ministry of Health,,,,Kandara,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
22576,Nabeki Dispensary,Trans Nzoia,Trans Nzoia,Endebess,Chepchoina,Dispensary,Ministry of Health,,,,Endebess,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
23913,NABIL NURSING HOME,Mandera,Mandera,Mandera North,Rhamu,Comprehensive health Centre,Private Practice,,,,Mandera North,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
24249,Nabiswa Dispensary,Trans Nzoia,Trans Nzoia,Kiminini,Nabiswa,Dispensary,Ministry of Health,,,,Kiminini,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15268,Nabkoi Dispensary,Uasin Gishu,Uasin Gishu,Kesses,Tarakwa,Dispensary,Ministry of Health,,,,Kesses,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,Y,,Y,,Y,,Y,,,,,,,,,
16059,Nabongo Dispensary,Kakamega,Kakamega,Lurambi,Sheywe,Dispensary,Ministry of Health,,,,Lurambi,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
22299,Nabuala Medical Centre,Bungoma,Bungoma,Kanduyi,Marakaru/Tuuti,Medical Center,Private Practice,,,,Kanduyi,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,Y,,,,,,,,,,,
16478,Nabuganda Dispensary,Busia,Busia,Samia,Bwiri,Dispensary,Ministry of Health,,,,Funyula,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
23530,Nabulon Dispensary,Turkana,Turkana,Turkana Central,Kanamkemer,Dispensary,Ministry of Health,,,,Turkana Central,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
20520,Nacet Reproductive Health Care,Nakuru,Nakuru,Nakuru East,Nakuru East,Medical Clinic,Private Practice,,,,Nakuru Town East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15269,Nachecheyet Dispensary,West Pokot,West Pokot,West Pokot,Riwo,Dispensary,Ministry of Health,,,,Kapenguria,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
15270,Nachola Health Centre,Samburu,Samburu,Samburu North,Nachola,Basic Health Centre,Ministry of Health,,,,Samburu North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
20861,Nachu Dispensary,Kiambu,Kiambu,Kikuyu,Nachu,Dispensary,Ministry of Health,,,,Kikuyu,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15271,Nachukui Dispensary,Turkana,Turkana,Turkana North,Lakezone,Dispensary,Faith Based Organization,,,,Turkana North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15272,Nacoharg Medical Centre,Nakuru,Nakuru,Naivasha,Hellsgate,Medical Center,Non-Governmental Organizations,,,,Naivasha,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
16060,Nadanya Dispensary,Vihiga,Vihiga,Sabatia,Lyaduywa/Izava,Dispensary,Ministry of Health,,,,Sabatia,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
15273,Nadapal Dispensary,Turkana,Turkana,Loima,Turkwel,Dispensary,Faith Based Organization,,,,Loima,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
15274,Nadapal Primary Health Care Programme,Turkana,Turkana,Loima,Turkwel,Dispensary,Faith Based Organization,,,,Loima,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15275,Nadoto Dispensary,Turkana,Turkana,Turkana Central,Kerio Delta,Dispensary,Ministry of Health,,,,Turkana Central,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
21055,Naduat Dispensary,Turkana,Turkana,Turkana North,Nakalale,Dispensary,Ministry of Health,,,,Turkana North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
18099,Nadunga Dispensary,Turkana,Turkana,Turkana North,Kaeris,Dispensary,Ministry of Health,,,,Turkana North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
25077,Nafuu Medical Clinic,Nairobi,Nairobi,Westlands,Mountain View,Medical Clinic,Private Practice,,,,Westlands,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
23563,Nagwebonia Highway Medical Clinic,Busia,Busia,Matayos,Burumba,Medical Clinic,Private Practice,,,,Matayos,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
10818,Nahashon Mwangi Medical Clinic,Laikipia,Laikipia,Laikipia East,Nanyuki,Medical Clinic,Private Practice,,,,Laikipia East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
21248,Naibor Dispensary,Laikipia,Laikipia,Laikipia North,Segera,Dispensary,Ministry of Health,,,,Laikipia North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
20718,Naibor Keju Dispensary,Samburu,Samburu,Samburu Central,Lodokejek,Dispensary,Ministry of Health,,,,Samburu Central,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
10819,Naidu Hospital,Kiambu,Kiambu,Thika Town,Township,Primary care hospitals,Private Practice,,,,Thika Town,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
15276,Naikara Health Centre,Narok,Narok,Narok West,Naikarra,Basic Health Centre,Faith Based Organization,,,,Narok West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,,,,,,,,,,
17383,Naikuriu Dispensary,Meru,Meru,Igembe North,Naathu,Dispensary,Ministry of Health,,,,Igembe North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
13107,Naioth Medical Clinic,Nairobi,Nairobi,Starehe,Nairobi South,Medical Clinic,Private Practice,,,,Starehe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24415,Naiperere Dispensary,Laikipia,Laikipia,Laikipia North,Mugogodo West,Dispensary,Ministry of Health,,,,Laikipia North,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,Y,,,,Y,,,,,,,,,
15277,Nairagie-Enkare Health Centre,Narok,Narok,Narok East,Keekonyokie,Basic Health Centre,Ministry of Health,,,,Narok East,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
15278,Nairasirasa Dispensary,Narok,Narok,Narok North,Narok Town,Dispensary,Faith Based Organization,,,,Narok North,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
17280,Nairimirimo Dispensary,Samburu,Samburu,Samburu East,Wamba North,Dispensary,Ministry of Health,,,,Samburu East,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
22289,Nairiri Dispensary,Uasin Gishu,Uasin Gishu,Kapseret,Ngeria,Dispensary,Ministry of Health,,,,Kapseret,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24563,Nairobi Adventist Hospital Limited,Nairobi,Nairobi,Westlands,Karura,Primary care hospitals,Faith Based Organization,,,,Westlands,,,,,,,,,,,,,,Yes,No,Operational,,,,,,,,,,,,,,,,,,,,,,
22030,Nairobi County Beyond Zero Clinic,Nairobi,Nairobi,Starehe,Nairobi Central,Dispensary,Ministry of Health,,,,Starehe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
13108,Nairobi Deaf (Liverpool),Nairobi,Nairobi,Starehe,Nairobi Central,Medical Clinic,Non-Governmental Organizations,,,,Starehe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
24003,"Nairobi Ear,Nose and Throat clinic",Nairobi,Nairobi,Dagoretti North,Kilimani,Medical Clinic,Private Practice,,,,Dagoretti North,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
18394,Nairobi EARC St Anne Medical Clinic,Nairobi,Nairobi,Makadara,Maringo/Hamza,Dispensary,Ministry of Health,,,,Makadara,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,Y,,Y,,Y,,Y,,,,,,,,,
20264,Nairobi East Hospital Limited,Nairobi,Nairobi,Kamukunji,California,Primary care hospitals,Private Practice,,,,Kamukunji,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,Y,,,,,,,,,,,
17619,Nairobi Homes Medical Clinic,Mombasa,Mombasa,Kisauni,Shanzu,Medical Clinic,Private Practice,,,,Kisauni,,,,,,,,,,,,,,No,Yes,Operational,,Y,,,,,Y,,Y,,Y,,,,,,,,,,,
13110,Nairobi Hospital,Nairobi,Nairobi,Dagoretti North,Kilimani,Secondary care hospitals,Private Practice,,,,Dagoretti North,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
13111,Nairobi Outpatient Centre,Nairobi,Nairobi,Starehe,Nairobi Central,Medical Center,Private Practice,,,,Starehe,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
23095,Nairobi Place Addiction Treatment Centre Tumaini Ltd,Nairobi,Nairobi,Langata,Karen,Medical Clinic,Private Practice,,,,Langata,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
23097,Nairobi Place Treatment Centre Tumaini Ltd,Nairobi,Nairobi,Langata,Karen,Medical Clinic,Private Practice,,,,Langata,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
13161,Nairobi Remand Prison Health Centre,Nairobi,Nairobi,Starehe,Landimawe,Basic Health Centre,Ministry of Health,,,,Starehe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
13113,Nairobi South Clinic,Nairobi,Nairobi,Starehe,Nairobi South,Medical Clinic,Private Practice,,,,Starehe,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
13112,Nairobi South Hospital,Nairobi,Nairobi,Langata,South C,Primary care hospitals,Private Practice,,,,Langata,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,,,,,Y,,,,,,,,,
13114,Nairobi West Chidren clinic,Nairobi,Nairobi,Langata,Nairobi West,Medical Clinic,Private Practice,,,,Langata,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
13115,Nairobi West Hospital,Nairobi,Nairobi,Langata,Nairobi West,Primary care hospitals,Private Practice,,,,Langata,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
13116,Nairobi West Men's Prison Dispensary,Nairobi,Nairobi,Langata,Nairobi West,Dispensary,Ministry of Health,,,,Langata,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
24173,Nairobi Women Hospital - Nakuru CBD,Nakuru,Nakuru,Nakuru East,Biashara,Primary care hospitals,Private Practice,,,,Nakuru Town East,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
18195,Nairobi Women Hospital Ongata Rongai,Kajiado,Kajiado,Kajiado North,Nkaimurunya,Primary care hospitals,Private Practice,,,,Kajiado North,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
23999,Nairobi Women Hospital(Naivasha Branch),Nakuru,Nakuru,Naivasha,Viwandani,Primary care hospitals,Private Practice,,,,Naivasha,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
20061,Nairobi Women's Hospital,Nakuru,Nakuru,Nakuru East,Menengai,Primary care hospitals,Private Practice,,,,Nakuru Town East,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,Y,,,,Y,,,,,,,,,
13117,Nairobi Womens Hospital (Hurlingham),Nairobi,Nairobi,Dagoretti North,Kilimani,Primary care hospitals,Private Practice,,,,Dagoretti North,,,,,,,,,,,,,,Yes,Yes,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
21283,Nairobi Women's Hospital (Kitengela),Kajiado,Kajiado,Kajiado East,Kitengela,Medical Center,Private Practice,,,,Kajiado East,,,,,,,,,,,,,,No,No,Operational,,Y,,,,,Y,,Y,,Y,,Y,,,,,,,,,
24762,Nairobi Women's Hospital (Mvita),Mombasa,Mombasa,Mvita,Shimanzi/Ganjoni,Primary care hospitals,Private Practice,,,,Mvita,,,,,,,,,,,,,,Yes,No,Operational,,,,,,,,,Y,,,,,,,,,,,,,
16795,Nairobi Womens Hospital Adams,Nairobi,Nairobi,Dagoretti North,Kilimani,Primary care hospitals,Private Practice,,,,Dagoretti North,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,Y,,Y,,,,,,,,,,,
22048,Nairutia Medical Clinic,Nyeri,Nyeri,Kieni West,Mugunda,Medical Clinic,Private Practice,,,,Kieni,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,Y,,Y,,Y,,,,,,,,,
16402,Naishi Game Dispensary,Nakuru,Nakuru,Njoro,Lare,Dispensary,Ministry of Health,,,,Njoro,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
23823,Naishorua Medical Clinic,Narok,Narok,Narok West,Mara,Medical Clinic,Private Practice,,,,Narok West,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
15279,Naisoya Dispensary,Narok,Narok,Narok North,Nkareta,Dispensary,Ministry of Health,,,,Narok North,,,,,,,,,,,,,,No,No,Operational,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,
24702,Naisul Medical Center,Laikipia,Laikipia,Laikipia East,Nanyuki,Medical Center,Private Practice,,,,Laikipia East,,,,,,,,,,,,,,No,Yes,Operational,,,,,,,,,,,,,,,,,,,,,,
18979,Naisula Medical Clinic,Kajiado,Kajiado,Kajiado Central,Dalalekutuk,Medical Clinic,Private Practice,,,,Kajiado Central,,,,,,,,,,,,,,No,No,Operational,,,,,,,,,,,,,,,,,,,,,,
