value_reference	name	uuid
10399	Kagio Nursing Home	9efb3a02-22d4-48a6-a91b-8859ab03ac45
18227	Kagioini Catholic Dispensary	af9f4ee6-dae4-4d2a-a190-1a6d14974725
12125	Kagoji Dispensary	99990eaf-1c35-45b5-bf19-4b236dd3d3ec
10400	Kagonye Dispensary	46a30612-0875-4e71-9f22-063c6b26e1bc
11449	Kag-Sombo Medical Clinic	1e605f62-7252-4d6d-a7d9-63c693500bb4
10401	Kagumo College Dispensary	c3aa8ebd-f076-4dd5-939f-285527aeed85
10402	Kagumo Dispensary	594c0164-64f9-4c28-a335-e523dfe7583e
10403	Kagumo Live Giving Dispensary/Laboratory	ebe788f5-07de-4c39-a695-f80572ccae39
10404	Kagumo Maternity	7c85dcf7-0fd8-4930-b708-91ade6bec236
10405	Kagumoini Dispensary (Muranga North)	bdee5309-1d0f-4cd6-a1cd-74733b844b17
10406	Kagumoini Dispensary (Muranga South)	456bfe5b-36da-40ab-b51e-05b2e9981d73
16971	Kagunduini Dispensary	fac35ebb-49bb-4cba-9674-e93afe6f5302
10407	Kagunduini Medical Clinic (Muranga South)	26876e92-c538-4b04-8e7f-d516a575fed7
10408	Kagunduini Medical Clinic (Nyeri South)	4d404b62-0a7e-47d2-a420-b152eeb2aa68
10409	Kagurumo (African Christian Churches And Schools) Clinic	499f8fc8-3b1d-4f58-853e-364894a93c22
10410	Kaguthi Dispensary	0cb9c0a9-c730-4743-9bb0-bc460526db2e
13644	Kagwa Health Centre	00917e66-0586-4039-a497-3c6fbb61be79
10411	Kagwathi (SDA) Dispensary	5775ae95-6474-4c3e-b7bf-e43f860795dd
10412	Kagwe Catholic Dispensary	465b7ed5-e802-495f-9239-9c6f181e8da5
10413	Kagwe Dispensary	fd37135b-6448-4b03-9b80-dcac67cd32c2
10414	Kagwe Health Centre	ab2679a8-0e53-41b5-93ac-17c4c35137c7
10415	Kagwe Health Services Clinic	8c7c4a36-df7d-4d18-a555-9018ed5836f6
18358	Kahaaro Dispensary	4950be35-5535-477a-ac8f-4faed413d53d
11450	Kahada Medical Clinic	1a7dedfe-4bf8-4339-9cda-86a5b7a5b6d9
10416	Kahara Medical Clinic	75640792-edbd-40cd-8efe-7be4e820ac35
10417	Kaharo Dispensary	718a413c-05d4-4e06-ad7b-f6d36914f341
10418	Kahatia Medical Clinic	cf58257a-01a4-4c5d-a53f-be26b14d810b
13645	Kahawa Dispensary	620e8f3b-485f-47ed-96e5-62e9872277f5
12996	Kahawa Garrison Health Centre	86d4dca3-f60b-47fb-ac87-0dfa15ff46bc
13580	GK Prisons Dispensary (Kisii)	95d21753-a26e-4fe1-9c4a-f3d47842de46
14522	GK Prisons Dispensary (Laikipia East)	1cc3f204-828e-4272-98d6-92a27df61275
14524	GK Prisons Dispensary (Ngeria)	ab172a8f-763c-48c8-b770-8810e7622a8b
11398	GK Prisons Dispensary (Tana River)	65305c89-1f9e-4339-bfb1-324c9fc223d8
14527	GK Prisons Dispensary (Turkana Central)	59f02cb1-2132-4a94-a180-d7b9b5742bcf
14528	GK Remand Prisons Dispensary (Trans Nzoia West)	6d161201-8630-495c-a2ca-afb5e86560e4
17972	Glaisa Medical Clinic	e01b9bbb-a6f4-4c9f-a9c8-4e2e98651912
14529	Gloria Health Services	7d78c946-e04e-4080-bdd9-0cc122c45cef
16495	Glory Child & Family Wellness clinic	0c016756-d907-49d7-9280-014ab384196e
18613	Glory Health Clinic	70a0b0d7-e8cb-45ef-962f-e2af467476ad
10291	Glory Medical Clinic	f2bb033a-1d82-4cfe-b284-921e2f74af5b
16739	Glory Medical Clinic (Kangundo)	3446ff81-c97a-4a24-a824-758f5c5eacae
11399	Glory Medical Clinic (Tana River)	297247c3-ab89-4f36-a05a-93863273d83a
17037	Glory Ministry Medical Clinic	1233e866-cd76-4c53-969c-8c623282675a
18282	Glovnet VC T	151166ca-0fcb-40d0-876f-8ab9c28c16d9
15893	Go Down Clinic	29b98b0d-eb9a-49cc-9fdb-b559d1ca585f
13581	Gobei Dispensary	0cd2908c-8a01-40ea-8e71-034092c48417
13582	God Jope Dispensary	f13d38d6-d7e9-48a0-8100-85f57ef86cb1
13583	God Kwer Dispensary	7ab89a67-d072-45eb-ac33-7b999a96f36d
13584	Godber Dispensary	0057bc54-1a54-48c9-be5f-a8278d52a61e
13585	Godbura Health Centre	51cbc584-8617-4e49-bc9e-539f01345780
11400	Godo Dispensary	aa3e0455-2cea-4a54-83c4-19b86352ea81
13351	Godoma Health Centre (NEP)	ce2ba7d0-193e-4484-958a-2ddbc8324776
10299	Good Shepherd Medical Clinic (Nyeri South)	6a792274-9c75-40c7-a859-dc424d2ea4e7
12052	Good Will Medical Clinic	98e463ac-5b98-4f81-a2f6-bb98b62fcfac
10300	Goodwill Clinic	d067ec69-4fe5-4be8-b87d-08ab46d7edca
17836	Goodwill medical clinic	fd6dde11-cd81-4a1c-9d49-bd9d2e1f48be
14531	Gorgor Dispensary	e432a645-f2ad-4aa7-bf41-113a9958c270
12053	Goro Rukesa Dispensary	20cc68d1-385f-474f-86ac-63b71b5e57d9
11403	Gorofani Medical Clinic	eb15fa83-6f8e-4f5d-97b3-21d776cbc5bd
14532	Goseta Dispensary	c619fcfb-aceb-46bb-8b54-561095d89aa6
14533	Gosheni Medical Clinic	053b6983-ddf8-4712-825b-b6df167bd398
13588	Got Agulu Sub-District Hospital	049369c8-9d74-4303-935f-fc722bd1bc46
13589	Got Kojowi Health Centre	7601edc1-8313-4b11-b386-cf6f2b9d9665
13590	Got Matar Dispensary	00ed54a2-74c2-4c08-ab50-2a4070301013
13591	Got Nyabondo Dispensary	e16ba54a-4e1b-4605-9b42-ab2f1357cc07
18321	Got Osimbo Dispensary	d114acd7-76c3-483c-a2df-3615752fb061
13592	Got Oyaro Dispensary	c7c32a17-f84f-414a-8c44-552cce40eab4
17520	Got regea Dispensary	a539b03d-ebe7-4dc7-aadb-35022d16deff
11404	Gotani Dispensary	2e089588-0ef5-4506-9108-25b50a70bff6
13593	Gotichaki Dispensary	c5cce5bf-de22-46d9-b6eb-0497024280c4
10717	Grace Baricho Clinic	0ba3d56a-29ba-4f95-b1eb-5266f8afa1ef
17070	Grace Medical Care Centre	fed34fe9-6d35-4cf5-8613-f8dfdbc24768
14534	Grace Medical Centre	e1d66b9d-f4c6-4d9c-ac22-fa2e7f9982c4
18489	Grace Medical Clinic	c3395fa0-e872-463d-be6d-7b5da7db2a87
18288	Grace Medical Clinic (Imenti South)	961fcb9d-5dbd-4f91-898a-0894e6563054
18317	Gracious Day Medical Clinic	c57cf2ca-5279-4a15-9e3a-a10172eb9b83
10301	Gracious M. Clinic	0c082551-dca1-40ff-986a-0fea26b2f098
10302	Grafrodei Medical Clinic	76cde9f7-8161-4597-89c5-ac749d0cac2e
14535	Grand Avens Clinic	c25e5b99-3086-4ceb-8d56-4ecf3ea513c5
14536	Grassland Dispensary	8209043a-6db4-47ba-94e7-2353724d8534
14537	Great Comm Medical Clinic	1c30b0e2-5cbf-4c55-9948-05f4bf4d16f3
10303	Green Hill Medical Clinic	f9044d38-8859-484e-aeb3-a25569c91229
18740	Green Valley Clinic	24da7130-40c3-4f8a-a154-7c10fd18cc08
14538	Greenview Hospital	7242b94c-a169-4180-ae67-8877f0695816
13352	Griftu District Hospital	45e11194-020c-4bc1-ac6d-4739a1428b79
16413	GSU Dispensary	d92586b8-0216-4a79-a3ab-f358b1218c08
14539	GSU Dispensary (Kabarak)	d709a0fc-42b8-4009-9624-fc10dfdfc489
14540	GSU Dispensary (Kibish)	100fe0b6-4ec4-4b36-8e40-f3adc6bbedfe
12961	GSU Dispensary (Nairobi West)	5ea76ff5-7b7e-4ff0-b6ff-24bebd45763b
10304	GSU Dispensary (Ruiru)	0f64c46f-42f0-4fab-8048-44d14fc0f608
14541	GSU Field Dispensary (Kajiado)	acb71b69-4f2b-4a60-9e1b-ffe04734b5b4
12963	GSU HQ Dispensary (Ruaraka)	488ad1e4-0f71-44aa-933e-376c63702e74
12962	GSU Training School	da1b47c5-c42f-458d-aa87-06af47a9cc9d
13353	Guba Dispensary	05465db5-35f3-46e2-bb48-cfd6391b8947
13594	Gucha District Hospital	8d1f9bc4-8360-439b-af54-68e0ff78be30
13595	Gucha Maternity and Nursing Home	d03531d3-11c0-4585-8ed3-5267a929ff76
13354	Guled Clinic	ec55ac1b-45a9-47fe-a8c7-c6b0ee13b58c
10305	Gumba Health Centre	7a3e9bde-2595-45bf-acf7-6d22b85c736a
18715	Gunduwa Health Center	7047e094-7112-4cb6-b902-aad73fa02768
13355	Gurar Health Centre	1ae2d8c1-78c0-4be5-9c93-39a7b46f02d2
13596	Guru Nanak Dispensary	e0347b6f-a483-469c-9d06-0b2e23fb6860
12965	Guru Nanak Hospital	7cdabcde-adc3-4c96-8ad7-bfaf0e476555
13356	Gurufa Dispensary	32336902-c176-45df-acf2-aca808b4398b
18643	Kithoka Chemist	87176aad-8b99-40af-ae88-0404672982fb
16226	Kithoka Outreach Clinic	81a2d607-bcd8-4a56-a4ae-712756c683d1
12360	Kithuki Health Centre	31f9828c-cdec-4476-90c4-b89dbfb6bb4c
12361	Kithunguriri Dispensary	4b192f90-c3ba-47eb-87a1-45d1c6c42ece
16959	Kithuni Dispensary	c14de49a-f531-4fe0-affb-b40e5257e4c8
12362	Kithyoko Dispensary	02c3f93b-09bd-4b0e-a6ca-4d79bc044306
12363	Kithyoko Medical Clinic	0d3ec436-29d0-4d42-a190-ed2a08b96978
12364	Kithyululu Dispensary	477021eb-053f-44e8-b75f-0ebf3820b91f
17742	Kiti Dispensary	310dc67b-8561-43a0-8b2b-b764845a2771
12365	Kitise Health Centre	3b577a6e-c5e6-4d18-b1b6-ba464df0ac2d
17538	Kitise Rural Development VCT	5d0306d0-a17e-4871-8542-c5aec023da16
17643	Kititu Dispensary	3e80fcb3-6391-4242-85ec-c2d53f01051c
14952	Kitoben Dispensary	797ea4d4-9ad9-4e8a-a336-73eabaf00c11
11490	Kitobo Dispensary (Taita)	4b023e80-7973-4ee4-a035-85d343c33d82
11491	Kitobo Dispensary (Taveta)	bd19cf3e-b229-49a9-90fa-2465d3402a62
16472	Kitoi Dispensary	335d2996-27d4-48a0-9536-446965e9c65b
16253	Kitonyoni Dispensary	21d2b0b8-64c7-49bf-9312-6458e91928c0
12366	Kitui District Hospital	a03c2f74-0bf3-46f4-b676-d1fcdf2470a6
12367	Kitui Quality Care	e931fb04-3abb-43ac-a29e-06a2642f2c52
13706	Kituka Dispensary	7c1ce5fd-5e4e-4d8c-a2ac-d05ec8290828
16437	Kituluni Dispensary	6954c897-75d5-48a0-b520-61031cce0139
18216	Kitum Dispensary	04314378-8dc6-471a-a0bd-e30a4d3d7180
12369	Kitundu (GOK) Dispensary	633f5d03-15d3-4571-8a28-5bef97e4b949
12368	Kitundu (SDA)  Dispensary	1fbc958c-9f6a-4c33-873d-9f80faf559c3
12370	Kitunduni Dispensary	77b6a3c5-30b0-4439-96ae-fe70ca33e357
17008	Health Bridge Medical Clinic	a180648a-2f5e-4643-8bc9-37a60c391b78
10307	Health Care Medical Clinic	1a36b0c2-1323-4501-badd-9065ead1b961
14543	Health For All (ACK) Clinic	7dda68a1-953f-4a81-a306-f110425f9ee9
13601	Health Mountain Hospital	43aff2d0-36b3-446f-be46-94c9908f1512
10309	Health Scope Clinic (Kirinyaga)	98399117-423d-47df-a996-7376dce8b2e9
17954	Health Services Limited	40bbaf9b-2fd0-4e1d-9fe1-8ea97709a5dd
10310	Healthscope Clinic (Muranga North)	3f887733-e8f4-4446-929e-9fd73a83de88
14544	Healthway Medical Clinic	70ba4900-a2bc-434d-b5cc-3a512e8abb44
18278	Healthways Medical center	4abedf8e-d2b0-45af-8e07-77912bc5881e
10311	Heho Medical Clinic	2092bc84-f1a6-44f1-84f0-2c5c1f7240d4
12057	Heillu Dispensary	3f3ed6e1-bb67-4e61-9874-1d0ff77a83a8
14545	Hekima Dispensary	349eb5a0-30ed-4b6c-afaf-371c488eae3d
11408	Hekima Medical Clinic	115a4c9e-0e22-4a8d-a72b-83c3b5d9d8ba
14546	Helmon Clinic	05109578-1e9f-4f90-9886-bc26e3ed28b8
18373	Helpers of Mary Dispensary	23ad00bb-ee33-4c44-82f0-4fec30eb0faf
13602	Hema Clinic	55f4f3bd-169a-405a-8657-71471ad80d2e
13603	Hema Hospital	48882c4e-0276-40f8-8c4a-9fa005fd5cbf
17674	Hema Medical Clinic	cd22aab7-5dfd-461c-99a8-b2b3bf50ffa7
10312	Heni Dispensary	52c4c95a-fa03-4c2c-99d7-38393c0ecf83
16884	Henzoro Medical Clinic	4ba88d5f-1d3d-4010-912d-d1aecfdae957
16180	Heri Medical Centre	82b74308-bdf1-4f27-b148-6f3187cabe47
17364	Heritage Medical Clinic	e1f2fa3d-c48c-4e6c-bd03-65f893fd91cb
10313	Heshima Clinic	882ccc05-7ef0-4455-943a-168a647cb038
10314	Heshima Medical Clinic	5b65d913-598e-4c1e-9cb4-8f5239d1ad57
12058	Heshima Medical Clinic (Kangundo)	d0ea63ba-aa22-4536-93d2-13e1d1ce85da
14547	Heshima Medical Clinic (Nakuru North)	fac1c347-20d3-486b-9f53-707edfdcd1c7
10315	Heshma  Clinic	2ae1b3b3-10db-4323-87a0-1bb51f328777
18445	Hessed Clinic Masiro	5e999d44-2225-47b3-9b8e-66a4ad2ca559
10316	Hezeman Afya Bora	5835b8e3-eb17-43dd-b1e8-bb769a0f5132
16522	Hidaya Medical Clinic	07ed705c-10e1-46f8-892a-9838f76c1488
16851	Highland Clinic	3d031b4f-2b01-430a-b9f2-cd3254d6aa6c
16708	Highway  Medical Clinic (Bungoma East)	f5f5dd39-9315-4547-8d59-8198e20b5264
13363	Highway Clinic (Wajir East)	4458db37-af8d-419b-a341-bb47a40d5c59
15895	HighWay Maternity and Nursing Home	1d0d6333-a833-4be8-83f7-6d2fdbf75120
18022	Highway Mediacl Clinic (Nyeri North)	b67759f3-849d-414e-bae8-edaaf7ca66ee
12060	Highway Medical Clinic	d82ebe2a-e9a3-4a09-a5d8-6b67dcd1f060
10318	Highway Medical Clinic (Kirinyaga)	8787801a-7649-4fa0-a49e-241635693609
14548	Highway Medical Clinic (Trans Nzoia East)	aba780dd-103d-473c-8a49-023acae629e8
18134	Highway Medical Clinic (Wote)	21ffa95c-af94-4315-b14d-09c785c5d760
10718	Highway Medical clinic Kibingoti	e242501e-5133-4bdc-8e18-5e74b8fe0e7f
10319	Highway Medical Enterprises	d35de035-2415-437e-ba42-7173a32afc17
11409	Hindi Magogoni Dispensary	83cff296-7b0e-4571-a7f2-9832050b7517
11410	Hindi Prison Dispensary	81ce2540-6e62-4a88-8415-a3ff0d51c4ce
13364	Hodhan Dispensary	606a6140-59d6-42ae-8d23-e019186de21e
11411	Hola District Hospital	f7194b36-1da2-4476-ba19-c24089336ca2
18035	Holale Medical Clinic ( Moyale)	8cd5cc13-8abf-408e-badc-7809060ef1d6
17118	Holo Dispensary	e9265603-6b8a-478e-bf00-5d02c8c00348
10321	Holy Cross  Dispensary	8961c7a0-cb46-457c-95cd-368547adaee5
10320	Holy Family Dispensary	2c6a8852-e87d-4162-b0f1-30c58ce2179f
14645	Kainuk Health Centre	6effc43c-e7e0-4adf-ac1e-8cb83ad2ac43
10430	Kairi Medical Clinic	635009fd-9c91-4620-8e54-b9f86fd2d313
10431	Kairini Dispensary	9c5d23d6-3a8c-4284-936e-0bdad35c5cd3
10432	Kairo Dispensary	cdb5e501-a419-4a6e-b8b1-df82908fecc7
10433	Kairo Medical Clinic	89b390d6-dcc1-4b21-9a22-feae0ad84c69
12128	Kairungu Dispensary (Kyuso)	7b6670e4-be5b-4739-b15d-a5a4a6ba21e3
12129	Kairungu Dispensary (Mwingi)	bc1d391c-bfdf-46bc-b0a0-5176b1c961f5
12130	Kairuri Health Centre	40eff18d-827b-4b12-8754-3839a67b513f
10434	Kairuthi Dispensary	d07c8f13-6219-49ba-b35c-9e8b7ace3501
14646	Kaisagat Dispensary	c882aff0-8512-4998-aee1-2273257a2a3a
14647	Kaisugu Dispensary	5bb03406-c303-448c-b0a2-3434b8ed4d84
17477	Kaitese Dispensary	a28ff33b-d581-4f58-b247-ae176dddd5ca
16225	Kaithe Medical Clinic	5ecbb221-8a49-4157-835f-0144d7750c84
16587	Kaithe Stage  Medcare	96adc88e-f90b-4416-9d77-daf47dab9ca0
16224	Kaithe Stage Medcare Clinic	c44ad2b8-25a2-4039-adf7-ad14d8117d6a
14649	Kaitui Dispensary	25aabe95-b1d2-4dbe-84b5-b3cebfd57ff9
10435	Kaiyaba Dispensary	4255ad3e-c6e0-456e-a4d1-ec48b43dfe37
17695	Kajabdar Medical Clinic	fc6cc582-e2ec-4097-931a-dd031895c540
14650	Kajiado (AIC) Dispensary	7b68863e-3a7e-4cf1-ab3d-a56bfe4d3e59
14651	Kajiado Christian Medical Centre	2d449439-a202-4fa1-bfb8-011a17cbcd98
14652	Kajiado District Hospital	584218a1-4991-4cca-a217-2dc2ce839595
12131	Kajiampau Dispensary	6da33c5c-60c5-4500-9497-e61d2888eaeb
13646	Kajieyi Dispensary	385f8687-68f1-4b4d-ba41-613da1fdd4e0
11451	Kajire Dispensary	abd99c25-8f1a-4073-842f-a8fe45a9aaae
10324	Hope Medical Clinic (Kigumo)	6f6324a8-0455-4fdc-9983-de493bda7367
11414	Hope Medical Clinic (Kilindini)	f45f73ba-2f7b-457a-928d-526486a786d5
10325	Hope Medical Clinic (Kirinyaga)	d7f25820-4a7f-4192-ba23-e9f177b95639
10326	Hope Medical Clinic (Maragua)	a55c5ee2-7c44-4de5-886b-3a4febb32be6
17869	Hope Medical Clinic (Mariakani)	2babea20-4211-4645-80fc-af6038d9f880
16686	Hope Medical Clinic (Nakuru)	41f137ab-229b-47bc-9238-eaac3a471472
10327	Hope Medical Clinic (Nyeri North)	c5ff0e7e-15d7-477c-ae32-90bb7dc1711e
16724	Hope Nursing Home	f2e4ee4b-d797-4e99-84c6-f82ce01e108f
17684	Hope World Wide Kenya Mukuru Clinic	a68f3290-57d4-4580-a5db-bce6c2b9eba6
18493	Hope Worldwide HTC Centre	1589f2db-3487-40c4-8c7d-d99e7fd2bcf2
18543	Hope Worldwide Kenya VCT (Makadara)	ac83707a-0d8f-46b2-85c8-86c0cf267c5d
11415	Horesha Medicalicare	ba8dfdb8-d65e-4908-896d-5c8efa819832
16517	Hosana Medical Clinic	3f5ff80e-43af-4dae-bfaf-ee59592a3788
16352	Hospice Dispensary	806bbca6-7c53-4f72-b7c1-b624a9fd62ab
18720	House Of Hope Medical Centre	7ecfd423-b10f-4f85-8ddd-efb0a7486c42
17897	Howdil Aday Clinic	224c3990-27f9-4f6b-85a5-3e4df9fbc3f3
13610	Huduma Clinic	922f7828-4b24-4687-b11a-a8e4fbffb219
17393	Huduma Health Center	19c66338-afd3-48e4-be4a-62013360a87f
16575	Huduma Medical Clinic	8dcb0ff9-41a5-4fe5-8f76-2977c4efe550
11416	Huduma Medical Clinic (Kilindini)	2db9875b-e43c-458a-a490-19421b4922e0
18675	Huhoini Dispensary	cd753ed7-e3b7-47a0-a834-7ea808efcee3
16205	Hulahula Dispensary	dca9f47e-de91-4ab3-898d-b0c40ddd47ce
13365	Hulugho Sub-District Hospital	f910a3ac-31b6-4453-b796-8730bf39c462
16793	Hungai Dispensary	d440a537-d9d7-4d52-8485-2febbc104c83
12061	Hurri-Hills Dispensary	61e85b02-7c16-4c37-a9eb-2b05b0b04463
12973	Huruma (EDARP)	b93e75c0-90f9-4bf2-8624-8067d946e30f
12972	Huruma (NCCK) Dispensary	665bfc65-72a6-469a-b7f8-2021afeff722
12062	Huruma Clinic (Embu)	1697ae2b-5181-44a1-ac6b-0aa01a257d5c
14552	Huruma Dispensary	eeddf99f-b8a4-472b-91ca-0ae1b798832e
14555	Huruma District Hospital	f62536d8-2f61-450c-9ef8-1379838fdff9
14553	Huruma Health Centre (Laikipia East)	f679da13-6db3-4a61-8083-d95150fd45ae
12974	Huruma Lions Dispensary	60ed65df-fb49-4f1d-9e9c-9110b10dcb5e
12975	Huruma Maternity Hospital	49e43d7a-0c10-4a7e-b467-37507fd840d5
16576	Huruma Medical Centre	6d9a790b-0d19-4af3-919d-fe967fa083b1
18736	Huruma Medical Clinc	730010bb-7d89-458e-a037-3c1732202817
17580	Huruma Medical Clinic	90604b53-8498-4309-905e-55b09dc07c4b
18297	Huruma Medical Clinic (Bamba)	7cdc212b-1d6c-4d49-9af2-05bb2450a014
10329	Huruma Medical Clinic (Gatundu)	0dc6d5ce-62df-49a2-95e5-7f4f50e3c055
12064	Huruma Medical Clinic (Imenti Central)	22126ea5-98b2-4855-808e-a9bf31f38142
12065	Huruma Medical Clinic (Kangundo)	46826195-5939-42bb-bce9-7801a252f561
17879	Huruma Medical Clinic (Kanja)	acc23d0e-8ddf-4fd7-9c48-022970502716
17898	Huruma Medical Clinic(Moyale)	77819481-2c17-4413-9085-c1302e18c19b
14554	Huruma Mobile Clinic	1101b617-4f4d-4a83-ad80-1e17de7800f3
12976	Huruma Nursing Home & Maternity	1e01a612-ac3a-417d-8479-4755e62531e6
18201	I Choose Life Africa	4203eb7c-38a8-4a36-b0cf-463b7c03e0d5
12979	I R Iran Medical Clinic	8f125976-643b-494e-b194-b741c57eab9b
12066	I.S.M.C. Clinic	de891843-4a87-4ca9-a622-c6dff2e308d7
13611	Ibacho Sub-District Hospital	7b9fec6b-56a8-46a0-88b2-e7f169fa76c0
13612	Ibeno Sub-District Hospital	d377556a-1ba8-4c6a-a487-4d364bfb18fe
11417	Ibnusina Clinic	97396273-7fef-46a9-8c9b-069dc15e8b01
13366	Ibnu-Sina Medical Clinic	3296e32b-df3f-479c-a210-c5e6984cb349
10331	Ichagachiru Dispensary	21601929-343a-4eb7-ad8a-5594a2d9f050
12132	Kajuki Health Centre	432f7508-28ef-4c8c-9dcd-9cc8073a6b18
13647	Kajulu/Gita Dispensary	87d9a9e4-696d-425c-8617-5f6fcf7dad00
15844	Kakamega Central  Nursing Home	2e1afc6e-6778-4ead-a916-abac32ba1069
15914	Kakamega Forest Dispensary	23a433aa-3670-4b46-8fe6-87b8b28f3b27
18101	Kakamega Police Line VCT	315b0e1f-8a5d-4ddc-a60f-f748e5543879
15915	Kakamega Provincial General Hospital (PGH)	cbf10ff5-f160-4072-8a47-1f70571b9570
18100	Kakamega VCT Centre (Stand Alone)	a743b612-7184-45be-99bb-36a5b647198a
12134	Kakeani Dispensary	fdde46a8-9da7-4c76-8392-e790fbb64ca0
17961	Kaki Family Medical Clinic	43f5b538-a4aa-4455-9813-b68b4d918e62
14653	Kakiptui Dispensary	c281cbcc-32d6-4f09-a172-aff2b8111522
12135	Kako Dispensary	c049940b-63fd-455c-b2e1-5df76f94eba0
11452	Kakoneni Dispensary	6e1bdd53-ff97-40cf-856b-a48535330cb3
12136	Kakongo Dispensary	d54534b5-db71-4117-a31a-0b3d57f11e79
12137	Kakululo Dispensary	016e220a-fc1d-4219-abc5-ffc38947f1f5
14654	Kakuma Medical Clinic	0ef7b5f6-a23c-4fc8-b50e-99ca9659e16c
14655	Kakuma Mission Hospital	46205be3-86a3-4577-ae3c-1dd473d5a08e
12138	Kakungu Dispensary	51473a5a-109f-40ce-99f4-e685aa7512f6
17268	Kakutha Dispensary	e2aa6c11-3852-4c6d-a468-af6110180694
12139	Kakuuni Dispensary	1af9f1ef-c6d1-4d6f-8c82-d51e3741de39
11453	Kakuyuni Dispensary (Malindi)	51a4f7c2-4035-4a47-84b1-77b60ed18139
17888	Kakuyuni Facility	e4e30c3e-3f49-416f-bcd9-a878f9d4f2b4
16433	Kakuyuni Health Centre	53f33d9a-c14f-454f-ad30-90d6c06c6b5e
10437	Kakuzi Limited Dispensary	d6810d87-471f-4c91-8e2a-61e3b87254fe
16774	Faith Medical Clinic (Nyeri South)	4dc69fd1-5221-4cb0-962c-298dd2ad40fa
14490	Faith Medical Clinic Karate	88597d0c-0bf6-410d-bd4b-fea0805f0f13
12013	Faith Nursing Home(Ikutha)	bc0b9c2c-08b8-4fdb-a8a4-cd6cd9e35692
12937	Family Care Clinic Kasarani	06dd0eb5-b632-4c05-9dab-5d4918e242c5
12942	Family Care Medical Centre & Maternity	08731070-b7a6-4baf-a60b-fb42bb1bfe5d
12015	Family Care Medical Centre (Meru)	b7f8bd99-0e48-4ac8-b5e8-95aaaebfe084
13140	Family Care Medical Centre (Phoenix)	2f915f9e-4c46-47f3-8970-f3160304252c
10178	Family Care Medical Clinic	746c78e7-1456-408b-b6a7-d4b428f51bca
18755	Family Dental Care (Ayany)	ac2b1a4c-ddd2-419c-b899-88200535d295
10179	Family Dental Clinic	7493d39f-8001-4ed7-ada5-b26881ca21ab
15888	Family Health Care Clinic	fc4e171d-8675-4b06-a74e-c084ece9cceb
18239	Family Health Centre(Embu)	fcbc32c7-3577-49d9-b623-5df3095d8012
10180	Family Health Clinic	7918708d-7a56-41d8-bf79-26a8039dac2f
10181	Family Health Clinic (Nyeri South)	477542b5-00b0-40be-b278-ee6fb8db1376
12938	Family Health Medical Dispensary	eb68a187-727e-4f76-965e-14ad0cf7cf36
14492	Family Health Opition Kenya Clinic (Buret)	3b862dfd-00e3-416f-b117-f4769fe6757d
18217	Family Health Option of Kenya	1708f3e5-0757-4ce0-b260-64af3903668c
16348	Family Health Options Kenya (Eldoret)	b566e2b3-8485-439e-a43a-6deddc19b169
11375	Family Health Options Kenya (FHOK) Mombasa	589489ff-f029-4631-b8d2-a1a9ca79d00a
13552	Family Health Options Kenya (FHOPK) Dispensary	4b6d34c9-e70a-4110-af63-2d9ae86eb621
16756	Family Health Options Kenya Clinic	43717845-bd69-471d-9be5-cff084854ff2
12939	Family Health Options Phoenix	f7244e93-3519-416a-8bde-181f3ba4d614
12940	Family Health Options Ribeiro	ec791ae3-8837-4d18-8638-5dab5107972f
14177	Family Healthoptions Kenya (Nakuru)	69e1018b-bc43-45ed-96ca-f3d0e6d7320f
12941	Family Life Promotions and Services	ed865482-3e11-40f0-925b-d6c8f488a3d6
11370	Family Medical Centre (Kisauni)	35408825-5e05-4874-84df-a2391b10ca09
11371	Family Medical Centre (Malindi)	0585265d-d607-46ed-987b-d82c8bc1c94d
11372	Family Medical Centre (Mombasa)	f86c27c4-b432-4950-93b5-ef9dcf7f3e4b
18390	Family Medical Centre (Ruai)	131c43ca-3c21-41ec-9cd8-50ef03fd4de7
12017	Family Medical Clinic (Machakos)	e7e68e6d-d67c-4fbb-9f85-38200973e0bb
18568	Family Medical Clinic( Mwingi Central)	54370ba7-00c5-490d-aac1-efd163f76b56
10182	Family Planning Association Of Kenya Clinic (Nyeri)	94882a92-fada-4acc-8bd7-c7594c9227a5
13553	Family Saver Clinic	3ae7be91-6735-4bb2-86b9-6d2317159dc6
10183	Family Smiles Dental Clinic	5727b118-5e4b-45be-bc3b-dd35fcf9dfd4
16829	Fanaka Clinic	8a6bd9c3-6035-4d10-b1eb-98a7b6be6506
18155	Fanaka Medical Centre	86480ba2-1210-4e43-9826-0568391bbaad
18617	Fathers Maternity and Health Services	30a2347f-4fcb-4835-ad5e-b23941d6fe6d
14493	Fatima Health Centre(Lenkism)	df6c085f-0e1b-47fc-a7be-1bbc47668a92
14494	Fatima Maternity Hospital	83ee373c-3b99-4e56-9437-bcd51db75869
17908	Favour Primary Health Care	6c544ab0-ccc4-4685-a069-db2e293f2a49
16211	Fayaa Medical Clinic	fc2ee4ba-42d2-44ac-9654-d2f73e03a42f
11373	Faza Hospital	03cb4993-43ef-4e9c-8286-2b9b92c02755
16392	FGC of Kenya Medical Centre	44694e04-4a41-4780-b604-57e86e8af6d8
14496	Fig Tree Clinic	8bdc9e3c-6cd9-4a05-8870-afad4b47cec1
